Type,SpecifiedButton,Pressed,TimePressed
Absolute,JOYSTICK_RIGHT,LEFT,10:24:38.857820
Absolute,JOYSTICK_LEFT,UP_LEFT,10:24:38.865807
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:38.957814
Absolute,TRIGGER_LEFT,NEUTRAL,10:24:38.997820
Key,BTN_SOUTH,1,10:24:39.125807
Absolute,JOYSTICK_LEFT,DOWN,10:24:39.177810
Key,BTN_SOUTH,0,10:24:39.253759
Key,BTN_TL,1,10:24:39.377806
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:24:39.405816
Key,BTN_TL,0,10:24:39.477812
Absolute,JOYSTICK_LEFT,LEFT,10:24:40.605681
Key,BTN_TL,1,10:24:41.061640
Absolute,JOYSTICK_LEFT,UP_LEFT,10:24:41.089810
Key,BTN_TL,0,10:24:41.133808
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:24:41.225823
Key,BTN_TR,1,10:24:41.253832
Absolute,TRIGGER_LEFT,PUSHED,10:24:41.265823
Absolute,JOYSTICK_LEFT,DOWN,10:24:41.285682
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:24:41.373836
Absolute,JOYSTICK_LEFT,RIGHT,10:24:41.471827
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:24:41.933823
Absolute,JOYSTICK_RIGHT,DOWN,10:24:42.037811
Absolute,JOYSTICK_LEFT,UP_LEFT,10:24:42.049814
Absolute,JOYSTICK_LEFT,LEFT,10:24:42.065803
Key,BTN_TR,0,10:24:42.133823
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:24:42.141736
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:42.153825
Absolute,JOYSTICK_LEFT,DOWN,10:24:42.177838
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:24:42.441817
Absolute,JOYSTICK_LEFT,RIGHT,10:24:42.577834
Absolute,TRIGGER_LEFT,NEUTRAL,10:24:43.057813
Absolute,JOYSTICK_LEFT,NEUTRAL,10:24:43.117828
Absolute,TRIGGER_RIGHT,NEUTRAL,10:24:43.121827
Key,BTN_SOUTH,1,10:24:43.262783
Key,BTN_SOUTH,0,10:24:43.393867
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:24:43.673823
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:24:43.797827
Key,BTN_SOUTH,1,10:24:43.837810
Key,BTN_SOUTH,0,10:24:43.945802
Absolute,JOYSTICK_LEFT,UP,10:24:44.282720
Absolute,JOYSTICK_LEFT,NEUTRAL,10:24:44.937884
Absolute,JOYSTICK_LEFT,RIGHT,10:24:45.245831
Key,BTN_SOUTH,1,10:24:45.877796
Key,BTN_SOUTH,0,10:24:45.986795
Absolute,JOYSTICK_LEFT,NEUTRAL,10:24:46.565843
Key,BTN_EAST,1,10:24:46.666745
Key,BTN_SOUTH,1,10:24:46.726694
Key,BTN_EAST,0,10:24:46.737821
Key,BTN_SOUTH,0,10:24:46.853698
Key,BTN_TL,1,10:24:47.261734
Absolute,JOYSTICK_RIGHT,LEFT,10:24:47.281777
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:47.717818
Key,BTN_TL,0,10:24:47.725676
Absolute,JOYSTICK_LEFT,LEFT,10:24:47.757785
Absolute,JOYSTICK_LEFT,NEUTRAL,10:24:47.901646
Absolute,JOYSTICK_LEFT,RIGHT,10:24:47.961760
Absolute,JOYSTICK_RIGHT,RIGHT,10:24:48.429736
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:24:48.561834
Absolute,JOYSTICK_RIGHT,UP,10:24:48.589820
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:48.649836
Absolute,TRIGGER_RIGHT,PUSHED,10:24:48.661915
Absolute,TRIGGER_RIGHT,NEUTRAL,10:24:50.093830
Absolute,JOYSTICK_RIGHT,DOWN,10:24:50.109821
Absolute,JOYSTICK_LEFT,NEUTRAL,10:24:50.145836
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:50.649831
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:24:50.661824
Absolute,JOYSTICK_LEFT,DOWN,10:24:50.973848
Key,BTN_SOUTH,1,10:24:51.017831
Key,BTN_SOUTH,0,10:24:51.117824
Absolute,JOYSTICK_LEFT,NEUTRAL,10:24:51.469839
Key,BTN_EAST,1,10:24:51.518915
Key,BTN_SOUTH,1,10:24:51.601821
Key,BTN_EAST,0,10:24:51.605845
Key,BTN_SOUTH,0,10:24:51.705750
Key,BTN_TL,1,10:24:52.281850
Key,BTN_SOUTH,1,10:24:52.285896
Absolute,JOYSTICK_LEFT,DOWN,10:24:52.313843
Key,BTN_SOUTH,0,10:24:52.373879
Key,BTN_TL,0,10:24:52.377698
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:24:53.945264
Absolute,JOYSTICK_RIGHT,DOWN,10:24:53.957745
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:24:54.053773
Absolute,JOYSTICK_RIGHT,RIGHT,10:24:54.081663
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:54.221830
Absolute,TRIGGER_RIGHT,PUSHED,10:24:54.241852
Key,BTN_EAST,1,10:24:54.701840
Absolute,JOYSTICK_LEFT,RIGHT,10:24:54.745841
Key,BTN_EAST,0,10:24:54.761844
Key,BTN_SOUTH,1,10:24:54.765855
Key,BTN_SOUTH,0,10:24:54.866766
Key,BTN_EAST,1,10:24:55.625843
Key,BTN_EAST,0,10:24:55.821837
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:24:55.905777
Key,BTN_TL,1,10:24:56.561832
Key,BTN_TL,0,10:24:56.629845
Absolute,JOYSTICK_LEFT,UP,10:24:56.633849
Absolute,TRIGGER_LEFT,PUSHED,10:24:56.745845
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:24:57.065835
Absolute,JOYSTICK_LEFT,UP,10:24:57.333655
Absolute,TRIGGER_LEFT,NEUTRAL,10:24:57.421839
Key,BTN_TR,1,10:24:57.685846
Absolute,TRIGGER_LEFT,PUSHED,10:24:57.697848
Absolute,JOYSTICK_LEFT,UP_LEFT,10:24:57.869834
Absolute,JOYSTICK_LEFT,LEFT,10:24:57.973699
Key,BTN_TR,0,10:24:58.353843
Absolute,JOYSTICK_RIGHT,LEFT,10:24:58.409849
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:24:58.501839
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:58.521879
Absolute,JOYSTICK_LEFT,DOWN,10:24:58.769836
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:24:58.941842
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:24:58.999818
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:24:59.045887
Absolute,JOYSTICK_LEFT,RIGHT,10:24:59.261761
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:24:59.973855
Absolute,JOYSTICK_LEFT,DOWN,10:25:00.145837
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:25:01.166867
Absolute,JOYSTICK_RIGHT,LEFT,10:25:01.353856
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:01.477839
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:01.685848
Absolute,JOYSTICK_LEFT,DOWN,10:25:01.849844
Absolute,TRIGGER_LEFT,PUSHED,10:25:02.789844
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:25:03.093846
Absolute,JOYSTICK_LEFT,LEFT,10:25:03.149863
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:03.925852
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:05.393825
Absolute,TRIGGER_LEFT,PUSHED,10:25:06.598729
Absolute,JOYSTICK_LEFT,UP,10:25:06.625859
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:06.981856
Absolute,JOYSTICK_LEFT,LEFT,10:25:07.013857
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:07.145853
Key,BTN_SOUTH,1,10:25:07.169850
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:07.237857
Key,BTN_SOUTH,0,10:25:07.273668
Absolute,JOYSTICK_LEFT,RIGHT,10:25:07.441854
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:07.961871
Absolute,JOYSTICK_LEFT,LEFT,10:25:08.062885
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:08.381891
Absolute,JOYSTICK_RIGHT,LEFT,10:25:08.677855
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:25:08.685847
Absolute,TRIGGER_LEFT,PUSHED,10:25:08.709847
Absolute,JOYSTICK_LEFT,DOWN,10:25:08.725856
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:08.809840
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:09.153851
Absolute,JOYSTICK_LEFT,RIGHT,10:25:09.229861
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:09.317918
Absolute,JOYSTICK_LEFT,UP,10:25:09.533866
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:09.765852
Absolute,TRIGGER_RIGHT,NEUTRAL,10:25:10.265857
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:10.325875
Key,BTN_SOUTH,1,10:25:10.486833
Key,BTN_SOUTH,0,10:25:10.605863
Key,BTN_SOUTH,1,10:25:10.754710
Key,BTN_SOUTH,0,10:25:10.830749
Key,BTN_SOUTH,1,10:25:10.933752
Key,BTN_SOUTH,0,10:25:11.025843
Key,BTN_SOUTH,1,10:25:11.313817
Key,BTN_SOUTH,0,10:25:11.389844
Key,BTN_SOUTH,1,10:25:11.498808
Key,BTN_SOUTH,0,10:25:11.565768
Key,BTN_SOUTH,1,10:25:11.658961
Key,BTN_SOUTH,0,10:25:11.725853
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:12.497811
Key,BTN_TR,1,10:25:12.497811
Key,BTN_WEST,1,10:25:12.501809
Key,BTN_WEST,0,10:25:12.721995
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:13.341876
Key,BTN_TR,0,10:25:13.369859
Absolute,JOYSTICK_LEFT,RIGHT,10:25:15.705574
Absolute,TRIGGER_LEFT,PUSHED,10:25:15.993920
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:16.297873
Absolute,TRIGGER_RIGHT,PUSHED,10:25:16.337885
Key,BTN_SOUTH,1,10:25:16.357882
Key,BTN_SOUTH,0,10:25:16.493868
Absolute,TRIGGER_RIGHT,NEUTRAL,10:25:18.317871
Absolute,JOYSTICK_LEFT,UP,10:25:18.697865
Key,BTN_NORTH,1,10:25:19.093907
Key,BTN_NORTH,0,10:25:19.212412
Absolute,TRIGGER_RIGHT,PUSHED,10:25:19.517851
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:19.549853
Absolute,JOYSTICK_LEFT,RIGHT,10:25:19.673877
Key,BTN_TR,1,10:25:21.037908
Key,BTN_TR,0,10:25:21.109875
Key,BTN_TR,1,10:25:21.241867
Key,BTN_TR,0,10:25:21.317717
Key,BTN_TL,1,10:25:21.845875
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:21.889870
Key,BTN_TL,0,10:25:21.953878
Absolute,JOYSTICK_LEFT,UP,10:25:22.016945
Absolute,TRIGGER_LEFT,PUSHED,10:25:22.193871
Key,BTN_WEST,1,10:25:22.449784
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:22.557729
Key,BTN_WEST,0,10:25:22.588958
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:22.610788
Key,BTN_TL,1,10:25:22.721747
Key,BTN_TL,0,10:25:22.793816
Absolute,JOYSTICK_LEFT,DOWN,10:25:22.813868
Absolute,TRIGGER_LEFT,PUSHED,10:25:22.893870
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:22.950030
Absolute,JOYSTICK_LEFT,RIGHT,10:25:23.198001
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:23.281881
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:26.781925
Key,BTN_EAST,1,10:25:26.785875
Absolute,JOYSTICK_LEFT,UP,10:25:26.829873
Key,BTN_EAST,0,10:25:26.973876
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:27.681889
Absolute,JOYSTICK_LEFT,RIGHT,10:25:27.781881
Absolute,TRIGGER_RIGHT,NEUTRAL,10:25:28.321905
Key,BTN_SOUTH,1,10:25:28.445886
Key,BTN_TL,1,10:25:28.457891
Key,BTN_TR,1,10:25:28.465892
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:28.477902
Key,BTN_SOUTH,0,10:25:28.573807
Key,BTN_TL,0,10:25:28.585823
Key,BTN_TR,0,10:25:28.589965
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:28.825741
Key,BTN_SOUTH,1,10:25:28.981747
Key,BTN_TR,1,10:25:28.993821
Key,BTN_SOUTH,0,10:25:29.089888
Key,BTN_TR,0,10:25:29.094846
Absolute,TRIGGER_RIGHT,PUSHED,10:25:29.789891
Absolute,JOYSTICK_LEFT,RIGHT,10:25:29.833889
Key,BTN_TR,1,10:25:31.577890
Absolute,JOYSTICK_RIGHT,DOWN,10:25:31.605885
Absolute,TRIGGER_LEFT,PUSHED,10:25:31.605885
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:31.721851
Absolute,JOYSTICK_RIGHT,DOWN,10:25:32.533875
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:32.637713
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:32.773861
Key,BTN_TR,0,10:25:33.577953
Key,BTN_SOUTH,1,10:25:34.129907
Key,BTN_SOUTH,0,10:25:34.233905
Key,BTN_SOUTH,1,10:25:34.345920
Key,BTN_SOUTH,0,10:25:34.401896
Key,BTN_SOUTH,1,10:25:34.489868
Key,BTN_SOUTH,0,10:25:34.562830
Key,BTN_SOUTH,1,10:25:34.653276
Key,BTN_SOUTH,0,10:25:34.717887
Key,BTN_SOUTH,1,10:25:34.825947
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:34.829928
Key,BTN_SOUTH,0,10:25:34.865898
Key,BTN_SOUTH,1,10:25:34.957954
Key,BTN_SOUTH,0,10:25:35.021898
Key,BTN_SOUTH,1,10:25:35.105730
Key,BTN_SOUTH,0,10:25:35.166903
Key,BTN_TL,1,10:25:35.381891
Absolute,JOYSTICK_LEFT,RIGHT,10:25:35.393892
Key,BTN_TL,0,10:25:35.433880
Key,BTN_TR,1,10:25:35.457891
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:35.530837
Absolute,TRIGGER_LEFT,PUSHED,10:25:35.589902
Absolute,JOYSTICK_LEFT,RIGHT,10:25:35.797903
Key,BTN_TR,0,10:25:35.865901
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:35.961894
Key,BTN_SOUTH,1,10:25:36.081766
Key,BTN_SOUTH,0,10:25:36.221870
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:36.253890
Absolute,TRIGGER_LEFT,PUSHED,10:25:36.357883
Absolute,JOYSTICK_LEFT,UP,10:25:36.373875
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:36.913903
Absolute,JOYSTICK_RIGHT,LEFT,10:25:37.045890
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:37.057899
Absolute,TRIGGER_LEFT,PUSHED,10:25:37.061894
Absolute,JOYSTICK_LEFT,RIGHT,10:25:37.149780
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:37.165928
Key,BTN_TR,1,10:25:37.253783
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:37.397835
Absolute,JOYSTICK_LEFT,UP,10:25:37.433909
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:37.557838
Absolute,JOYSTICK_LEFT,LEFT,10:25:37.689889
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:25:37.805900
Key,BTN_TR,0,10:25:37.841891
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:37.910082
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:37.929900
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:25:38.850887
Key,BTN_SOUTH,1,10:25:38.873908
Absolute,JOYSTICK_LEFT,DOWN,10:25:38.949899
Key,BTN_SOUTH,0,10:25:38.981905
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:39.561860
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:39.737918
Absolute,TRIGGER_RIGHT,NEUTRAL,10:25:39.793929
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:39.986930
Absolute,JOYSTICK_LEFT,DOWN,10:25:40.041821
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:40.169907
Absolute,TRIGGER_LEFT,PUSHED,10:25:40.193905
Absolute,JOYSTICK_LEFT,RIGHT,10:25:40.449906
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:40.513919
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:25:40.681901
Absolute,JOYSTICK_RIGHT,RIGHT,10:25:40.725935
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:25:40.853904
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:41.021918
Absolute,TRIGGER_RIGHT,PUSHED,10:25:41.085906
Key,BTN_SOUTH,1,10:25:41.685908
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:41.701901
Key,BTN_SOUTH,0,10:25:41.833901
Absolute,JOYSTICK_LEFT,UP,10:25:42.465924
Absolute,TRIGGER_RIGHT,NEUTRAL,10:25:42.558926
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:43.193909
Absolute,TRIGGER_RIGHT,PUSHED,10:25:43.277900
Absolute,JOYSTICK_LEFT,LEFT,10:25:43.298933
Absolute,TRIGGER_LEFT,PUSHED,10:25:43.393919
Absolute,JOYSTICK_RIGHT,LEFT,10:25:43.473909
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:43.493891
Absolute,JOYSTICK_LEFT,UP,10:25:43.525827
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:43.581896
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:43.805913
Absolute,JOYSTICK_LEFT,RIGHT,10:25:43.893903
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:44.181918
Absolute,JOYSTICK_LEFT,DOWN,10:25:44.261908
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:25:44.397918
Absolute,JOYSTICK_LEFT,LEFT,10:25:44.569813
Key,BTN_NORTH,1,10:25:44.721902
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:45.013754
Key,BTN_NORTH,0,10:25:45.297900
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:25:46.849926
Absolute,TRIGGER_LEFT,PUSHED,10:25:46.849926
Absolute,JOYSTICK_LEFT,DOWN,10:25:47.017779
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:47.445916
Absolute,JOYSTICK_LEFT,RIGHT,10:25:47.529913
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:47.573920
Key,BTN_SOUTH,1,10:25:47.805967
Key,BTN_SOUTH,0,10:25:47.953912
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:49.097981
Absolute,JOYSTICK_LEFT,RIGHT,10:25:49.517820
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:49.957887
Absolute,JOYSTICK_LEFT,UP,10:25:50.113909
Absolute,TRIGGER_LEFT,PUSHED,10:25:50.145934
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:50.953922
Absolute,JOYSTICK_LEFT,LEFT,10:25:51.025925
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:25:51.161935
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:51.169796
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:51.245885
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:51.297938
Absolute,JOYSTICK_LEFT,UP,10:25:52.013922
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:52.270084
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:52.561917
Absolute,JOYSTICK_LEFT,RIGHT,10:25:52.610832
Key,BTN_SOUTH,1,10:25:52.613910
Key,BTN_SOUTH,0,10:25:52.765924
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:52.769923
Absolute,JOYSTICK_LEFT,UP,10:25:53.153931
Absolute,TRIGGER_LEFT,PUSHED,10:25:53.341915
Absolute,JOYSTICK_RIGHT,RIGHT,10:25:53.497932
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:25:53.581920
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:53.761891
Absolute,TRIGGER_LEFT,PUSHED,10:25:54.205898
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:54.517937
Absolute,JOYSTICK_LEFT,LEFT,10:25:54.705918
Absolute,JOYSTICK_LEFT,UP_LEFT,10:25:54.965919
Absolute,TRIGGER_LEFT,NEUTRAL,10:25:54.965919
Absolute,JOYSTICK_LEFT,UP,10:25:55.109930
Key,BTN_SOUTH,1,10:25:55.345842
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:55.349918
Key,BTN_SOUTH,0,10:25:55.493926
Absolute,JOYSTICK_LEFT,RIGHT,10:25:56.217929
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:25:56.389931
Key,BTN_SOUTH,1,10:25:56.453958
Key,BTN_SOUTH,0,10:25:56.609915
Absolute,JOYSTICK_LEFT,NEUTRAL,10:25:56.969933
Absolute,TRIGGER_RIGHT,NEUTRAL,10:25:57.113938
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:57.237787
Key,BTN_NORTH,1,10:25:58.061822
Key,BTN_NORTH,0,10:25:58.193931
Absolute,JOYSTICK_LEFT,DOWN,10:25:58.197921
Absolute,TRIGGER_RIGHT,PUSHED,10:25:58.377924
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:25:58.681923
Absolute,JOYSTICK_LEFT,RIGHT,10:25:58.977920
Key,BTN_NORTH,1,10:25:59.285905
Key,BTN_NORTH,0,10:25:59.561937
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:01.501935
Absolute,JOYSTICK_RIGHT,UP,10:26:01.521946
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:01.953947
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:01.957979
Absolute,JOYSTICK_LEFT,DOWN,10:26:01.993931
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:02.297933
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:26:02.425825
Absolute,JOYSTICK_RIGHT,RIGHT,10:26:02.473872
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:02.617930
Absolute,JOYSTICK_LEFT,RIGHT,10:26:02.629930
Absolute,TRIGGER_RIGHT,PUSHED,10:26:02.693926
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:02.845825
Absolute,JOYSTICK_LEFT,RIGHT,10:26:03.113858
Key,BTN_TR,1,10:26:03.861944
Key,BTN_TR,0,10:26:03.938998
Key,BTN_TR,1,10:26:04.010942
Key,BTN_TR,0,10:26:04.117958
Key,BTN_TL,1,10:26:04.401811
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:04.417940
Key,BTN_TL,0,10:26:04.485937
Absolute,JOYSTICK_LEFT,UP,10:26:04.541948
Absolute,TRIGGER_LEFT,PUSHED,10:26:04.581990
Absolute,JOYSTICK_RIGHT,LEFT,10:26:05.018054
Key,BTN_TR,1,10:26:05.018054
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:05.121910
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:05.905936
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:06.346962
Absolute,TRIGGER_LEFT,PUSHED,10:26:06.357932
Absolute,JOYSTICK_LEFT,RIGHT,10:26:06.405945
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:06.561944
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:26:06.653945
Absolute,JOYSTICK_LEFT,RIGHT,10:26:06.689953
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:06.761933
Key,BTN_TR,0,10:26:07.113769
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:07.173948
Absolute,JOYSTICK_LEFT,UP,10:26:07.245947
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:07.445934
Absolute,JOYSTICK_LEFT,LEFT,10:26:07.533936
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:07.610019
Absolute,JOYSTICK_RIGHT,UP,10:26:07.637961
Absolute,JOYSTICK_LEFT,DOWN,10:26:07.657937
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:07.771076
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:08.569934
Absolute,JOYSTICK_LEFT,LEFT,10:26:08.773950
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:08.933955
Absolute,JOYSTICK_LEFT,LEFT,10:26:09.022962
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:09.099047
Absolute,JOYSTICK_LEFT,LEFT,10:26:09.675052
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:09.773955
Absolute,JOYSTICK_LEFT,UP,10:26:09.881949
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:11.297963
Absolute,JOYSTICK_LEFT,UP,10:26:11.389941
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:11.985958
Key,BTN_EAST,1,10:26:12.189941
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:12.269952
Key,BTN_EAST,0,10:26:12.341955
Absolute,JOYSTICK_LEFT,RIGHT,10:26:12.345959
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:12.382987
Absolute,TRIGGER_LEFT,PUSHED,10:26:12.557946
Absolute,JOYSTICK_LEFT,UP,10:26:12.573944
Absolute,JOYSTICK_RIGHT,DOWN,10:26:12.649954
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:12.737957
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:12.741956
Absolute,JOYSTICK_LEFT,UP,10:26:13.041963
Absolute,JOYSTICK_RIGHT,LEFT,10:26:13.077957
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:13.177956
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:13.373945
Absolute,JOYSTICK_LEFT,RIGHT,10:26:13.521956
Key,BTN_EAST,1,10:26:13.778004
Key,BTN_EAST,0,10:26:13.925944
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:14.033968
Absolute,JOYSTICK_LEFT,UP,10:26:14.061977
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:14.273968
Absolute,JOYSTICK_RIGHT,UP,10:26:14.378066
Absolute,JOYSTICK_LEFT,LEFT,10:26:14.489955
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:14.509970
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:14.621944
Absolute,JOYSTICK_LEFT,DOWN,10:26:15.017878
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:15.137869
Absolute,JOYSTICK_LEFT,LEFT,10:26:15.341900
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:15.769960
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:15.929947
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:26:15.957998
Absolute,JOYSTICK_LEFT,UP,10:26:16.009960
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:16.069943
Key,BTN_SOUTH,1,10:26:16.573946
Key,BTN_SOUTH,0,10:26:16.713965
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:17.213948
